iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,82,0.0007996559143066406,0.0002034936023586942,0.0008704185485839844,0.0005092949646790327,36,minkowski,8,2,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",-0.8058187994537767,0.1804961671134836,0.32696847343693347,-0.1446856223406865,0.3487493950503612,-0.2313717820334953,-0.6660884316920614,-0.6354578666269142,0.6384773418353944,-0.26568663452349295,-0.12544177592342545,0.4640356634273194,479,0.25018873604235303,0.40777923276576444,0.39260396863115854,0.2763681784016224,0.32040526201623964,0.223088143217252,0.3424396296011605,0.252454840631962,0.21575766229870785,0.31736964543869395,0.2998455299044914,0.06404935068883286
0,82,0.0006929397583007813,1.2810512245336139e-05,0.0006999015808105469,9.898363020481879e-06,36,minkowski,8,2,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",-0.9386105856988147,0.18156262292122716,0.3500231821780232,-0.08131917512152298,0.33442861963593284,-0.25205737747862234,-0.6861343812950933,-0.6102591966560176,0.6246695583579176,-0.28065501533165627,-0.13583517484886262,0.4843679697204909,509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0008806705474853516,0.0005158490163623748,0.0008426189422607421,0.00047546210869419867,36,minkowski,10,1,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",-0.1419757713020191,0.10492514512244833,0.30954691696729286,-0.18534570057425404,0.33013548832209805,-0.32537739616190997,-0.5358662082973016,-0.68800296805912,0.4878686788787151,-0.16612927612707318,-0.08102210912311233,0.36560473993463766,319,0.24694724878327223,0.34526856694701713,0.41115054764201897,0.2981562927077457,0.2835890434707623,0.1744691299543888,0.33243534205153846,0.19592576788334393,0.2935004695804756,0.3131924478627415,0.28946348568833047,0.06651210441263355
0,82,0.0011269092559814454,0.0008827244980364791,0.0008787155151367187,0.0004566802575269642,36,minkowski,10,1,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",-0.2664080239765916,0.09995800334796023,0.3416218861700411,-0.1464033635863098,0.31856232883227265,-0.32542478718502954,-0.5319913952374411,-0.6329278491850947,0.4968362775462932,-0.16193381217874725,-0.08081107354526468,0.3630240490843291,309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006994962692260742,8.79014737210405e-06,0.0006779909133911132,9.073730010981313e-06,36,minkowski,10,2,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",-0.21622789797709752,0.1645096532849064,0.24595689181695402,-0.39741402711831575,0.2010306364266633,-0.27667433394035634,-0.5641200415818315,-0.5533161277472576,0.553285299722285,-0.14014668377472317,-0.09831166308887732,0.3553472497039968,339,0.22090654413767707,0.33408042884053013,0.3654830084464423,0.2643957178761225,0.2787712887834184,0.20373757706860451,0.3214872632589333,0.20868491679871326,0.289543509468555,0.32773489618840657,0.2814825150867403,0.053795714538983075
0,82,0.001030564308166504,0.0006800257889965368,0.0010693788528442383,0.0008305446772305965,36,minkowski,10,2,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",-0.36808104401853137,0.16877254921552742,0.28216531532383704,-0.3333219397955425,0.20357728674300346,-0.28793971510678906,-0.5838598429578976,-0.5286237720870834,0.5465817533044635,-0.16367870261521533,-0.1064408111994228,0.3621633439141008,429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007018089294433594,9.252484128121016e-06,0.0007144451141357422,0.00010846872580716789,36,minkowski,15,1,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",-0.15899536459316943,0.2397506993193843,0.1157889779247494,-0.12288181587901525,0.21863436280213533,-0.23473561127803588,-0.49212125384657623,-0.5912535460554724,0.38393115112533405,-0.17442912694833113,-0.08163115274289974,0.30284072150728536,329,0.21459081510180966,0.2625459964694963,0.3695171634071879,0.27844502302559615,0.20486421915516007,0.14250181838221587,0.2988795515645638,0.13825518935524428,0.2944481277825295,0.23859598275684502,0.24426438870006484,0.0683744180377409
0,82,0.0007689714431762696,0.00020221926994588312,0.0006956577301025391,2.465132815765917e-05,36,minkowski,15,1,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",-0.2315601236060587,0.2270733329090745,0.1636943652846986,-0.1138575692367747,0.22832562182744376,-0.24183833318552628,-0.4928998947166885,-0.5452402556964591,0.40046075179117546,-0.16481940262404504,-0.077066150725316,0.3039637685014762,299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006956577301025391,6.628551051523264e-06,0.0006853103637695313,2.7175158402644645e-05,36,minkowski,15,2,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.04241373393555947,0.1356459959806332,0.12463765562339846,-0.4789695651262429,0.14670258278418336,-0.19696671441486568,-0.6713761719260358,-0.5682069880405922,0.4909074121687734,-0.023841354847240703,-0.09990534138624294,0.3522521193105568,349,0.19049331680618664,0.24243739083084648,0.35443888666447454,0.2945325146603276,0.24478385604649278,0.15692052743569518,0.29298686854651823,0.131597294586984,0.2422218376046179,0.25249016219005505,0.24029026553721983,0.06338047292630133
0,82,0.0006864070892333984,1.1428186171680636e-05,0.0006920099258422852,9.53868011831576e-06,36,minkowski,15,2,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",-0.07566428326703045,0.1399843132321047,0.16124214559467698,-0.42084315427070784,0.15641998624100817,-0.21037750572311076,-0.6832940791031816,-0.537262000547166,0.4983551770991894,-0.0474113070621347,-0.1018850707806352,0.3463373907917463,379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006905555725097656,6.25838552119084e-06,0.0006619930267333984,6.2192070177513945e-06,36,minkowski,20,1,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}",0.07311483657327145,0.2460901367282038,0.050639326006077456,-0.12679008124882873,0.2492440596977913,-0.26379591725827756,-0.362574653068662,-0.4191018026183082,0.349593552561721,-0.09110138351282115,-0.029468192613983268,0.2540069208382621,239,0.15876118615813017,0.20551803323240025,0.3498627901159097,0.2724335686653856,0.2191878164916019,0.1163053719793703,0.25378562887893086,0.11468925625193649,0.231151286222692,0.19736653625653688,0.2119061474252894,0.06822031986309678
0,82,0.000926065444946289,0.0005233296804920019,0.0008970975875854492,0.0006148326839782748,36,minkowski,20,1,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}",-0.010517640363025382,0.23545216254545231,0.09778198187835563,-0.11730395231678648,0.2516925736731449,-0.2646728150006443,-0.3741937608811672,-0.40644334292736506,0.367125443410522,-0.0892896899623663,-0.031036903994387986,0.2550703301028275,249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007101774215698242,1.7730729843573088e-05,0.000698995590209961,5.0482148878252786e-05,36,minkowski,20,2,uniform,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}",0.15634578797605103,0.14118358023823407,0.07562233583609546,-0.27186879921270624,0.16939812160833156,-0.2956382341576542,-0.518866285061935,-0.3359904867962935,0.3911856218174743,-0.0927440291699253,-0.058137238692232786,0.27386967136524887,269,0.14757967934560623,0.21442583655296976,0.3179934530601676,0.2899457989622052,0.22230435562900064,0.130611982326304,0.2216967063676455,0.14337546908089105,0.21786545143812652,0.17906900504189216,0.20848677378048083,0.05830522270990028
0,82,0.001072263717651367,0.0010843916264378956,0.0010776758193969727,0.001098906020552975,36,minkowski,20,2,distance,"{'leaf_size': 36, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}",0.06023183174409541,0.14578966502246404,0.11352820744644976,-0.24991050732280717,0.18005676147971184,-0.29484912129186647,-0.5421301899951501,-0.3213256450947519,0.4068665098732478,-0.10216967140281352,-0.06039121595414203,0.27499930532396627,289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007022619247436523,1.3403811093208261e-05,0.0006636619567871094,6.0430527064503996e-06,36,chebyshev,4,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",-1.5266285809279814,0.46371262216760345,0.13815405571654527,0.20228452460685842,0.6493458719483394,-0.5355819179457628,-1.8743103650872865,-1.4886754319320694,0.4160810055903297,-0.3119301102193246,-0.38675483260827487,0.8841918639098996,679,0.3023006854749889,0.5567115614603639,0.3041378028780092,0.3968580746125929,0.4254490271112731,0.31182929407840165,0.4427679435987718,0.2512232754339069,0.3816618449824819,0.41975279776602725,0.3792692307396818,0.08492187717537256
0,82,0.0006983041763305664,7.826123905761525e-06,0.0006786823272705078,2.638642085072311e-05,36,chebyshev,4,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",-1.666630069096387,0.44408562180324695,0.14958101760792286,0.1839305983477164,0.605397346068852,-0.5364976622946058,-2.041588603793437,-1.4385691386445099,0.37834239185226726,-0.31386838450996635,-0.42358168826589004,0.9148997495106104,699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.001096034049987793,0.0007820325393226771,0.0010857582092285156,0.0011332237415204558,36,chebyshev,4,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",-1.5266285809279814,0.46371262216760345,0.13815405571654527,0.20228452460685842,0.6493458719483394,-0.5355819179457628,-1.8743103650872865,-1.4886754319320694,0.4160810055903297,-0.3119301102193246,-0.38675483260827487,0.8841918639098996,679,0.3023006854749889,0.5567115614603639,0.3041378028780092,0.3968580746125929,0.4254490271112731,0.31182929407840165,0.4427679435987718,0.2512232754339069,0.3816618449824819,0.41975279776602725,0.3792692307396818,0.08492187717537256
0,82,0.0008778095245361329,0.0004947219848513685,0.001108241081237793,0.00126510293176374,36,chebyshev,4,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",-1.666630069096387,0.44408562180324695,0.14958101760792286,0.1839305983477164,0.605397346068852,-0.5364976622946058,-2.041588603793437,-1.4385691386445099,0.37834239185226726,-0.31386838450996635,-0.42358168826589004,0.9148997495106104,699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006995677947998046,1.529443570581284e-05,0.0006606101989746094,7.084522927998684e-06,36,chebyshev,6,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",-0.5366795692569191,0.37863003144812923,0.19124537455013035,0.17939582905932105,0.43645326328777834,-0.32985561382645123,-1.7347239295994217,-1.265471771881732,0.47323102515075666,-0.2698373806419998,-0.24776127417104082,0.7136545899294017,599,0.26840187029616525,0.4820842992937159,0.31156555488749016,0.30003894214173854,0.4090548760942124,0.23393052788405744,0.3783221370997105,0.23228507986911484,0.28165422343534263,0.3460346885052473,0.32433721995067955,0.07602464301426816
0,82,0.0007062911987304688,2.810816522797468e-05,0.0006861209869384766,1.8220171818458148e-05,36,chebyshev,6,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",-0.6723859609673706,0.3746765669343012,0.193333388221397,0.18785032976809124,0.4247870293082383,-0.3456151590324188,-1.8482699872262423,-1.2564375815196502,0.4497352059610713,-0.2748811635742294,-0.2767207332126812,0.7397202122248471,629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007643938064575195,0.00020973346332850933,0.0006810426712036133,3.17596905081301e-05,36,chebyshev,6,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",-0.5366795692569191,0.37863003144812923,0.19124537455013035,0.17939582905932105,0.43645326328777834,-0.32985561382645123,-1.7347239295994217,-1.265471771881732,0.47323102515075666,-0.2698373806419998,-0.24776127417104082,0.7136545899294017,599,0.26840187029616525,0.4820842992937159,0.31156555488749016,0.30003894214173854,0.4090548760942124,0.23393052788405744,0.3783221370997105,0.23228507986911484,0.28165422343534263,0.3460346885052473,0.32433721995067955,0.07602464301426816
0,82,0.000704193115234375,3.67202075681798e-05,0.0007187843322753907,0.00010529806143338219,36,chebyshev,6,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",-0.6723859609673706,0.3746765669343012,0.193333388221397,0.18785032976809124,0.4247870293082383,-0.3456151590324188,-1.8482699872262423,-1.2564375815196502,0.4497352059610713,-0.2748811635742294,-0.2767207332126812,0.7397202122248471,629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.000694894790649414,6.258385521190841e-06,0.0006579875946044922,3.1841156053155036e-06,36,chebyshev,8,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",-0.20366666974309888,0.2523768143562478,0.13512809445061535,-0.035272832342676086,0.19264677830684862,-0.24048042767866984,-0.7852093766157571,-0.9634481933794594,0.3505499001475715,-0.18946365443875512,-0.14868395669371332,0.4125676024854516,539,0.22441720493617645,0.3985505554008628,0.3141440144775681,0.30230327878561636,0.3355651149685205,0.27610010093717074,0.3349646688037413,0.18163998275405635,0.21726007294786265,0.31155879643163775,0.28965037904432134,0.062134039147166455
0,82,0.0022083520889282227,0.004076025307220575,0.0009731531143188476,0.0008118141908820618,36,chebyshev,8,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",-0.31495603919844695,0.26152904826722145,0.14650549430245208,-0.00025221425469545977,0.21930810319611838,-0.256971490490004,-0.9965530982630662,-0.9745943774113899,0.3477583832960006,-0.19847392986861623,-0.17667001204244262,0.4576402741039172,559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006975412368774414,7.538741182135414e-06,0.0006734371185302734,5.716281212287135e-06,36,chebyshev,8,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",-0.20366666974309888,0.2523768143562478,0.13512809445061535,-0.035272832342676086,0.19264677830684862,-0.24048042767866984,-0.7852093766157571,-0.9634481933794594,0.3505499001475715,-0.18946365443875512,-0.14868395669371332,0.4125676024854516,539,0.22441720493617645,0.3985505554008628,0.3141440144775681,0.30230327878561636,0.3355651149685205,0.27610010093717074,0.3349646688037413,0.18163998275405635,0.21726007294786265,0.31155879643163775,0.28965037904432134,0.062134039147166455
0,82,0.0006981849670410156,9.050615466098357e-06,0.0006837606430053711,5.335944159489502e-06,36,chebyshev,8,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",-0.31495603919844695,0.26152904826722145,0.14650549430245208,-0.00025221425469545977,0.21930810319611838,-0.256971490490004,-0.9965530982630662,-0.9745943774113899,0.3477583832960006,-0.19847392986861623,-0.17667001204244262,0.4576402741039172,559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007678031921386719,0.00020297320696188026,0.0006832122802734375,2.6035090504943008e-05,36,chebyshev,10,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.04686930356405161,0.39424207418495816,0.06939320550332762,-0.2741010921201341,0.22545044570699246,-0.24658234974161264,-0.6155581409406716,-0.7526778121772719,0.21774752654974494,-0.21964473233644966,-0.11548615718070651,0.354531255547322,459,0.20491578983305458,0.3378890112224253,0.2652125627932851,0.30986495991400487,0.31565949395943416,0.17800363657013185,0.2550839458547828,0.16293857862507388,0.18455901092405402,0.2829212093003288,0.2497048198996575,0.06003160887716332
0,82,0.0016063690185546876,0.0018380672596967663,0.0008915185928344727,0.0004909405021873937,36,chebyshev,10,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",-0.058955365302130414,0.3903396167567562,0.09298709394146498,-0.19476974041528106,0.2403973195487954,-0.25871556137939944,-0.7946688094538559,-0.7724593639484614,0.23476726677190507,-0.2204417058526027,-0.1341519249332809,0.3845883548859894,489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006985902786254883,7.708297950975559e-06,0.0006633520126342774,7.594333493491342e-06,36,chebyshev,10,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",0.04686930356405161,0.39424207418495816,0.06939320550332762,-0.2741010921201341,0.22545044570699246,-0.24658234974161264,-0.6155581409406716,-0.7526778121772719,0.21774752654974494,-0.21964473233644966,-0.11548615718070651,0.354531255547322,459,0.20491578983305458,0.3378890112224253,0.2652125627932851,0.30986495991400487,0.31565949395943416,0.17800363657013185,0.2550839458547828,0.16293857862507388,0.18455901092405402,0.2829212093003288,0.2497048198996575,0.06003160887716332
0,82,0.0006960630416870117,4.396544618631519e-06,0.0006711483001708984,4.029203448157808e-06,36,chebyshev,10,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",-0.058955365302130414,0.3903396167567562,0.09298709394146498,-0.19476974041528106,0.2403973195487954,-0.25871556137939944,-0.7946688094538559,-0.7724593639484614,0.23476726677190507,-0.2204417058526027,-0.1341519249332809,0.3845883548859894,489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007014751434326171,1.4545409284828426e-05,0.0008248567581176757,0.0004678320542731878,36,chebyshev,15,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",-0.0410085468200021,0.2928748581221873,0.016004787553339672,-0.019479189536676822,0.13903188307644576,-0.3544879827205669,-0.31024396975724566,-0.7729687231556677,0.22891467250693553,-0.19746945191993825,-0.10188316626511891,0.30239227068217034,359,0.18096098822802675,0.27810831644618406,0.28848867526084165,0.29655317054666186,0.21156664417148408,0.1535229035051725,0.20191095967678563,0.10281224374282105,0.15516985414059026,0.25002866232005205,0.21191224180386198,0.06201029505806706
0,82,0.0008862018585205078,0.0005338214241277893,0.001001429557800293,0.0009080384040251132,36,chebyshev,15,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",-0.04675247107405056,0.298335901946709,0.03999240495321321,-0.005212381082544848,0.15989696755344696,-0.3472740989933796,-0.44644323638294314,-0.7413502361007491,0.2455342957759158,-0.20272490439980673,-0.1045997757804189,0.3130284472038426,389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0010363340377807617,0.0008548678473497949,0.000895547866821289,0.0005893955796443234,36,chebyshev,15,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",-0.0410085468200021,0.2928748581221873,0.016004787553339672,-0.019479189536676822,0.13903188307644576,-0.3544879827205669,-0.31024396975724566,-0.7729687231556677,0.22891467250693553,-0.19746945191993825,-0.10188316626511891,0.30239227068217034,359,0.18096098822802675,0.27810831644618406,0.28848867526084165,0.29655317054666186,0.21156664417148408,0.1535229035051725,0.20191095967678563,0.10281224374282105,0.15516985414059026,0.25002866232005205,0.21191224180386198,0.06201029505806706
0,82,0.0008580923080444336,0.00045077649429647567,0.0007065534591674805,4.160691117501436e-05,36,chebyshev,15,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",-0.04675247107405056,0.298335901946709,0.03999240495321321,-0.005212381082544848,0.15989696755344696,-0.3472740989933796,-0.44644323638294314,-0.7413502361007491,0.2455342957759158,-0.20272490439980673,-0.1045997757804189,0.3130284472038426,389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0008584976196289063,0.0004494646514677298,0.0009933948516845704,0.0008851796944854089,36,chebyshev,20,1,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}",0.04868583690576578,0.27528266223783904,-0.06917089824475231,-0.24487722134714374,0.03320115760110098,-0.4040734692430945,-0.26212393633205067,-0.5553255004099997,0.21337840063869795,-0.12239507839307917,-0.10874180465867163,0.2503270805622934,439,0.15375180210178818,0.23075713677191145,0.2750527550642874,0.2571484607481864,0.16923030036155817,0.10818496493189622,0.16589370115666502,0.11274616909674195,0.13827533108027057,0.22800117910747542,0.18390418004207806,0.05669237353633042
0,82,0.000699615478515625,6.17978013584992e-06,0.0006825923919677734,5.73593678806136e-06,36,chebyshev,20,1,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}",0.03205304707399936,0.28412103183417603,-0.03298444922456367,-0.20396722144397428,0.07267963396076427,-0.3886639141758996,-0.36321041939446275,-0.5446564875068614,0.22959251086642962,-0.1320062653292644,-0.10470425333396569,0.2588176566342764,409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006870031356811523,6.839123277848987e-06,0.0006655693054199219,6.600535580669018e-06,36,chebyshev,20,2,uniform,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}",0.04868583690576578,0.27528266223783904,-0.06917089824475231,-0.24487722134714374,0.03320115760110098,-0.4040734692430945,-0.26212393633205067,-0.5553255004099997,0.21337840063869795,-0.12239507839307917,-0.10874180465867163,0.2503270805622934,439,0.15375180210178818,0.23075713677191145,0.2750527550642874,0.2571484607481864,0.16923030036155817,0.10818496493189622,0.16589370115666502,0.11274616909674195,0.13827533108027057,0.22800117910747542,0.18390418004207806,0.05669237353633042
0,82,0.0007046937942504882,1.538531550714399e-05,0.0007421493530273438,0.0001332136923030063,36,chebyshev,20,2,distance,"{'leaf_size': 36, 'metric': 'chebyshev', 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}",0.03205304707399936,0.28412103183417603,-0.03298444922456367,-0.20396722144397428,0.07267963396076427,-0.3886639141758996,-0.36321041939446275,-0.5446564875068614,0.22959251086642962,-0.1320062653292644,-0.10470425333396569,0.2588176566342764,409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007009506225585938,9.901119137115233e-06,0.0006604433059692383,5.734400524622328e-06,38,minkowski,4,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",-1.8833343282607289,-0.1661819665258948,0.2898648337525709,-0.12711030969107173,-0.05217322547024006,-0.543981510471343,-0.5266440678055457,-0.7116970841170605,0.6315312414572676,-0.19405067686353838,-0.32837770939955846,0.641515090032087,669,0.36398903177046393,0.5577679026722052,0.42501852241579696,0.3726911578549357,0.42235739847817255,0.31294680004665587,0.5492139442415076,0.49419314800831793,0.4643874931359585,0.4600842662967224,0.4422649664920737,0.07527752509828524
0,82,0.0007916688919067383,0.00028319029738689474,0.0006894588470458985,2.8986012691660036e-05,38,minkowski,4,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",-1.7500968644429404,-0.16616897390094776,0.2762182336968503,-0.09171362871651279,-0.0916954471397573,-0.5416128903628368,-0.5138419080143695,-0.7124513683779212,0.6151707534037775,-0.1926370881363919,-0.31688291819910497,0.6049734181774653,659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006874561309814453,5.867422619759017e-06,0.0006697416305541992,2.7060970857009967e-05,38,minkowski,4,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",-1.5664357789929606,0.061904423333403846,0.535087205904283,-0.04492194597280541,0.012549454694927409,-0.5351777487138942,-0.6027499766945268,-0.5840603242302316,0.5180977186902201,-0.43490092295822724,-0.26406078949398115,0.5913695349091659,619,0.3968847959123917,0.5878172783843836,0.47355615752996805,0.33600640486452416,0.4525897376978305,0.24129953562479645,0.4855151319974754,0.4766301503168938,0.41126060820466304,0.4664261864821072,0.4327985987015034,0.08927990675801606
0,82,0.0006934165954589844,9.792707559962032e-06,0.0006788253784179687,4.620401972487357e-06,38,minkowski,4,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",-1.7149978148742369,0.06187816128659507,0.5250252842061358,-0.0003879038308975957,0.010234440398475875,-0.540196608340743,-0.6403443894338012,-0.586606017979286,0.5059260939698711,-0.44095591057819417,-0.2820424665176081,0.6262337093030684,649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0013373851776123046,0.0015984913316998727,0.0009977340698242188,0.0005953302543825245,38,minkowski,6,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",-1.5738444769576954,-0.06698643124790027,0.5704851960654893,-0.05044355965848957,0.44949361734997506,-0.3251779343953851,-0.400087936804447,-0.4248617704261288,0.617294058934545,-0.22334981681492305,-0.14274790539549598,0.6070421784673352,519,0.24259649614677148,0.4695615112309226,0.4336487160817011,0.3564681376704597,0.37187015759785547,0.2595534647579084,0.4133943962665445,0.370758636360381,0.4016167457032489,0.35283587544356054,0.3672304137259354,0.0675881063219454
0,82,0.0007074832916259766,1.567054061656601e-05,0.0007017850875854492,4.9920802649110116e-05,38,minkowski,6,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",-1.5201145848907265,-0.07059120038061173,0.5545324362511228,-0.018153824453633893,0.39706674192378244,-0.3368572659213698,-0.41069237477853116,-0.43247122938000815,0.6039813461102387,-0.2205188133148357,-0.1453818768834573,0.5875767840263607,529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
